global_step,phase,run,epoch,loss,lr
216174,finetune,ft-28,,0.105,6.401087832572406e-06
216224,finetune,ft-28,,0.10499,6.406594567481783e-06
216274,finetune,ft-28,,0.105002,6.412099487735175e-06
216324,finetune,ft-28,,0.104942,6.4176025859688834e-06
216374,finetune,ft-28,,0.104941,6.4231038548216645e-06
216424,finetune,ft-28,,0.104988,6.428603286934725e-06
216474,finetune,ft-28,,0.10499,6.434100874951701e-06
216475,finetune,ft-30-38,,0.1267,6.43421080785175e-06
216524,finetune,ft-28,,0.104948,6.439596611518732e-06
216525,finetune,ft-30-38,,0.127144,6.439706507314785e-06
216574,finetune,ft-28,,0.104895,6.445090489284409e-06
216575,finetune,ft-30-38,,0.126446,6.445200347829473e-06
216624,finetune,ft-28,,0.104921,6.450582500899821e-06
216625,finetune,ft-30-38,,0.126646,6.450692322046937e-06
216674,finetune,ft-28,,0.10495,6.456072639018553e-06
216675,finetune,ft-30-38,,0.126006,6.4561824226208185e-06
216724,finetune,ft-28,,0.104993,6.461560896296681e-06
216725,finetune,ft-30-38,,0.126571,6.461670642207244e-06
216774,finetune,ft-28,,0.104998,6.467047265392807e-06
216775,finetune,ft-30-38,,0.126768,6.467156973464866e-06
216824,finetune,ft-28,,0.104975,6.472531738968076e-06
216825,finetune,ft-30-38,,0.126955,6.472641409054879e-06
216874,finetune,ft-28,,0.104994,6.4780143096861346e-06
216875,finetune,ft-30-38,,0.126748,6.478123941640979e-06
216924,finetune,ft-28,,0.104982,6.48349497021321e-06
216925,finetune,ft-30-38,,0.12714,6.48360456388945e-06
216974,finetune,ft-28,,0.105018,6.4889737132180516e-06
216975,finetune,ft-30-38,,0.126946,6.4890832684690844e-06
217024,finetune,ft-28,,0.105015,6.494450531372009e-06
217025,finetune,ft-30-38,,0.126934,6.494560048051289e-06
217074,finetune,ft-28,,0.105015,6.49992541734896e-06
217084,finetune,ft-30-38,,0.127324,6.5010201620386e-06
217124,finetune,ft-28,,0.105029,6.505398363825418e-06
217134,finetune,ft-30-38,,0.125451,6.506492719736367e-06
217174,finetune,ft-28,,0.105039,6.5108693634804605e-06
217184,finetune,ft-30-38,,0.125647,6.511963329148843e-06
217224,finetune,ft-28,,0.105033,6.516338408995775e-06
217234,finetune,ft-30-38,,0.125694,6.5174319829582406e-06
217274,finetune,ft-28,,0.105029,6.521805493055651e-06
217284,finetune,ft-30-38,,0.126067,6.522898673849374e-06
217324,finetune,ft-28,,0.105011,6.527270608347028e-06
217334,finetune,ft-30-38,,0.125857,6.5283633945097224e-06
217374,finetune,ft-28,,0.10499,6.532733747559466e-06
217384,finetune,ft-30-38,,0.126053,6.533826137629349e-06
217424,finetune,ft-28,,0.105003,6.5381949033851655e-06
217434,finetune,ft-30-38,,0.125993,6.539286895900997e-06
217474,finetune,ft-28,,0.104989,6.54365406851898e-06
217484,finetune,ft-30-38,,0.126176,6.54474566202005e-06
217524,finetune,ft-28,,0.104988,6.549111235658422e-06
217534,finetune,ft-30-38,,0.126293,6.550202428684558e-06
217574,finetune,ft-28,,0.104987,6.554566397503699e-06
217584,finetune,ft-30-38,,0.126336,6.555657188595261e-06
217634,finetune,ft-30-38,,0.126327,6.56110993445555e-06
217693,finetune,ft-30-38,,0.126415,6.567541574154942e-06
217743,finetune,ft-30-38,,0.125812,6.572989904106945e-06
217793,finetune,ft-30-38,,0.125301,6.578436196823345e-06
217843,finetune,ft-30-38,,0.125315,6.583880445018873e-06
217893,finetune,ft-30-38,,0.125842,6.589322641411007e-06
217943,finetune,ft-30-38,,0.125562,6.594762778719966e-06
217993,finetune,ft-30-38,,0.125487,6.6002008496687265e-06
218043,finetune,ft-30-38,,0.125316,6.605636846983012e-06
218093,finetune,ft-30-38,,0.125712,6.611070763391337e-06
218143,finetune,ft-30-38,,0.126104,6.6165025916249975e-06
218193,finetune,ft-30-38,,0.126448,6.621932324418075e-06
218243,finetune,ft-30-38,,0.126267,6.62735995450746e-06
218302,finetune,ft-30-38,,0.128577,6.633761843617115e-06
218352,finetune,ft-30-38,,0.12559,6.639184864650647e-06
218402,finetune,ft-30-38,,0.126776,6.644605759902528e-06
218452,finetune,ft-30-38,,0.126627,6.650024522121483e-06
218502,finetune,ft-30-38,,0.12676,6.655441144059057e-06
218552,finetune,ft-30-38,,0.126666,6.6608556184696965e-06
218602,finetune,ft-30-38,,0.126802,6.666267938110675e-06
218652,finetune,ft-30-38,,0.126599,6.671678095742206e-06
218702,finetune,ft-30-38,,0.126986,6.677086084127336e-06
218752,finetune,ft-30-38,,0.126684,6.6824918960320545e-06
218802,finetune,ft-30-38,,0.126923,6.687895524225246e-06
218852,finetune,ft-30-38,,0.126707,6.693296961478716e-06
218911,finetune,ft-30-38,,0.120663,6.699667829600607e-06
218961,finetune,ft-30-38,,0.121481,6.705064465565292e-06
219011,finetune,ft-30-38,,0.122075,6.710458887624138e-06
219061,finetune,ft-30-38,,0.122415,6.715851088561249e-06
219111,finetune,ft-30-38,,0.124239,6.721241061163736e-06
219161,finetune,ft-30-38,,0.124077,6.726628798221661e-06
219211,finetune,ft-30-38,,0.1243,6.732014292528097e-06
219261,finetune,ft-30-38,,0.124609,6.737397536879113e-06
219311,finetune,ft-30-38,,0.12469,6.7427785240737694e-06
219361,finetune,ft-30-38,,0.124789,6.7481572469141715e-06
219411,finetune,ft-30-38,,0.124793,6.75353369820543e-06
219461,finetune,ft-30-38,,0.124771,6.7589078707557175e-06
219520,finetune,ft-30-38,,0.126872,6.765246453647618e-06
219570,finetune,ft-30-38,,0.124791,6.770615633628972e-06
219620,finetune,ft-30-38,,0.125806,6.775982512019602e-06
219670,finetune,ft-30-38,,0.125588,6.781347081640492e-06
219720,finetune,ft-30-38,,0.125886,6.786709335315681e-06
219770,finetune,ft-30-38,,0.126664,6.7920692658723266e-06
219820,finetune,ft-30-38,,0.126767,6.797426866140677e-06
219870,finetune,ft-30-38,,0.126843,6.802782128954133e-06
219920,finetune,ft-30-38,,0.127001,6.8081350471491895e-06
219970,finetune,ft-30-38,,0.127559,6.813485613565485e-06
220020,finetune,ft-30-38,,0.1274,6.818833821045804e-06
220070,finetune,ft-30-38,,0.127337,6.8241796624360855e-06
220129,finetune,ft-30-38,,0.125799,6.8304847022624894e-06
220179,finetune,ft-30-38,,0.123136,6.835825360794405e-06
220229,finetune,ft-30-38,,0.123839,6.841163630507464e-06
220279,finetune,ft-30-38,,0.124536,6.846499504260894e-06
220329,finetune,ft-30-38,,0.125636,6.851832974917158e-06
220379,finetune,ft-30-38,,0.125247,6.8571640353418805e-06
220429,finetune,ft-30-38,,0.125814,6.862492678403961e-06
220479,finetune,ft-30-38,,0.125584,6.867818896975502e-06
220529,finetune,ft-30-38,,0.125729,6.87314268393186e-06
220579,finetune,ft-30-38,,0.125648,6.878464032151637e-06
220629,finetune,ft-30-38,,0.125736,6.883782934516719e-06
220679,finetune,ft-30-38,,0.125588,6.889099383912235e-06
220738,finetune,ft-30-38,,0.123839,6.895369629493978e-06
220788,finetune,ft-30-38,,0.123734,6.900680706770187e-06
220838,finetune,ft-30-38,,0.124341,6.905989308473437e-06
220888,finetune,ft-30-38,,0.125189,6.911295427502664e-06
220938,finetune,ft-30-38,,0.12548,6.9165990567600816e-06
220988,finetune,ft-30-38,,0.125617,6.921900189151289e-06
221038,finetune,ft-30-38,,0.125092,6.927198817585178e-06
221088,finetune,ft-30-38,,0.12513,6.932494934974017e-06
221138,finetune,ft-30-38,,0.124538,6.937788534233425e-06
221188,finetune,ft-30-38,,0.124728,6.943079608282395e-06
221238,finetune,ft-30-38,,0.124615,6.948368150043291e-06
221288,finetune,ft-30-38,,0.124668,6.953654152441864e-06
221347,finetune,ft-30-38,,0.127154,6.9598883595043665e-06
221397,finetune,ft-30-38,,0.124942,6.965168801588747e-06
221447,finetune,ft-30-38,,0.126083,6.970446681837322e-06
221497,finetune,ft-30-38,,0.12555,6.975721993190113e-06
221547,finetune,ft-30-38,,0.125089,6.980994728590558e-06
221597,finetune,ft-30-38,,0.124848,6.986264880985577e-06
221647,finetune,ft-30-38,,0.124403,6.991532443325516e-06
221697,finetune,ft-30-38,,0.124611,6.9967974085641735e-06
221747,finetune,ft-30-38,,0.124474,7.002059769658862e-06
221797,finetune,ft-30-38,,0.124486,7.007319519570342e-06
221847,finetune,ft-30-38,,0.124533,7.01257665126289e-06
221897,finetune,ft-30-38,,0.124585,7.01783115770427e-06
221956,finetune,ft-39-42,,0.123838,7.024028089124509e-06
222006,finetune,ft-39-42,,0.124187,7.029276848160201e-06
222056,finetune,ft-39-42,,0.123631,7.034522959605633e-06
222106,finetune,ft-39-42,,0.12259,7.039766416443291e-06
222156,finetune,ft-39-42,,0.122419,7.045007211659255e-06
222206,finetune,ft-39-42,,0.122263,7.0502453382431355e-06
222256,finetune,ft-39-42,,0.12227,7.055480789188134e-06
222306,finetune,ft-39-42,,0.122034,7.060713557491019e-06
222356,finetune,ft-39-42,,0.12185,7.065943636152138e-06
222406,finetune,ft-39-42,,0.121893,7.071171018175464e-06
222456,finetune,ft-39-42,,0.121359,7.076395696568556e-06
222506,finetune,ft-39-42,,0.121316,7.0816176643425975e-06
222556,finetune,ft-39-42,,0.121295,7.086836914512389e-06
222606,finetune,ft-39-42,,0.1213,7.092053440096383e-06
222656,finetune,ft-39-42,,0.121147,7.097267234116647e-06
222706,finetune,ft-39-42,,0.121038,7.102478289598942e-06
222756,finetune,ft-39-42,,0.120983,7.107686599572664e-06
222806,finetune,ft-39-42,,0.121111,7.112892157070894e-06
222856,finetune,ft-39-42,,0.121166,7.118094955130372e-06
222906,finetune,ft-39-42,,0.121217,7.123294986791573e-06
222956,finetune,ft-39-42,,0.121165,7.128492245098629e-06
223006,finetune,ft-39-42,,0.121378,7.133686723099414e-06
223056,finetune,ft-39-42,,0.121496,7.138878413845499e-06
223106,finetune,ft-39-42,,0.121667,7.1440673103921815e-06
223156,finetune,ft-39-42,,0.12174,7.149253405798521e-06
223206,finetune,ft-39-42,,0.121697,7.154436693127293e-06
223256,finetune,ft-39-42,,0.12188,7.159617165445065e-06
223306,finetune,ft-39-42,,0.121698,7.164794815822147e-06
223356,finetune,ft-39-42,,0.121664,7.169969637332613e-06
223406,finetune,ft-39-42,,0.121578,7.1751416230543465e-06
223456,finetune,ft-39-42,,0.121531,7.180310766069008e-06
223506,finetune,ft-39-42,,0.121399,7.185477059462063e-06
223556,finetune,ft-39-42,,0.121335,7.190640496322807e-06
223606,finetune,ft-39-42,,0.121344,7.195801069744323e-06
223656,finetune,ft-39-42,,0.121234,7.200958772823555e-06
223706,finetune,ft-39-42,,0.121212,7.206113598661267e-06
223756,finetune,ft-39-42,,0.121191,7.211265540362078e-06
223806,finetune,ft-39-42,,0.121067,7.216414591034482e-06
223856,finetune,ft-39-42,,0.12105,7.221560743790795e-06
223906,finetune,ft-39-42,,0.121171,7.2267039917472605e-06
223956,finetune,ft-39-42,,0.121215,7.231844328023969e-06
224006,finetune,ft-39-42,,0.12117,7.236981745744943e-06
224056,finetune,ft-39-42,,0.121161,7.242116238038065e-06
224106,finetune,ft-39-42,,0.121218,7.247247798035169e-06
224156,finetune,ft-39-42,,0.121148,7.252376418871996e-06
224206,finetune,ft-39-42,,0.121122,7.257502093688222e-06
224256,finetune,ft-39-42,,0.121114,7.262624815627461e-06
224306,finetune,ft-39-42,,0.121107,7.267744577837251e-06
224356,finetune,ft-39-42,,0.121113,7.272861373469141e-06
224406,finetune,ft-39-42,,0.12117,7.277975195678613e-06
224456,finetune,ft-39-42,,0.121173,7.283086037625135e-06
224549,finetune,ft-39-42,,0.123459,7.292584253348686e-06
224599,finetune,ft-39-42,,0.122542,7.297686534020503e-06
224649,finetune,ft-39-42,,0.123579,7.302785808062388e-06
224699,finetune,ft-39-42,,0.124023,7.307882068653287e-06
224749,finetune,ft-39-42,,0.122959,7.312975308976145e-06
224799,finetune,ft-39-42,,0.122501,7.318065522217972e-06
224849,finetune,ft-39-42,,0.12203,7.3231527015698125e-06
224899,finetune,ft-39-42,,0.122219,7.328236840226765e-06
224949,finetune,ft-39-42,,0.122173,7.333317931388011e-06
224999,finetune,ft-39-42,,0.122093,7.3383959682568e-06
225049,finetune,ft-39-42,,0.122528,7.343470944040482e-06
225099,finetune,ft-39-42,,0.122525,7.348542851950485e-06
225149,finetune,ft-39-42,,0.122298,7.3536116852023275e-06
225199,finetune,ft-39-42,,0.12253,7.3586774370156665e-06
225249,finetune,ft-39-42,,0.12236,7.363740100614268e-06
225299,finetune,ft-39-42,,0.122363,7.368799669226037e-06
225349,finetune,ft-39-42,,0.122175,7.373856136083028e-06
225399,finetune,ft-39-42,,0.122115,7.378909494421417e-06
225449,finetune,ft-39-42,,0.122052,7.383959737481552e-06
225499,finetune,ft-39-42,,0.121876,7.389006858507946e-06
225549,finetune,ft-39-42,,0.12171,7.394050850749304e-06
225599,finetune,ft-39-42,,0.121614,7.399091707458493e-06
225649,finetune,ft-39-42,,0.121564,7.404129421892575e-06
225699,finetune,ft-39-42,,0.121553,7.409163987312844e-06
225749,finetune,ft-39-42,,0.121377,7.4141953969847714e-06
225799,finetune,ft-39-42,,0.121469,7.419223644178076e-06
225849,finetune,ft-39-42,,0.121475,7.424248722166691e-06
225899,finetune,ft-39-42,,0.121464,7.429270624228789e-06
225949,finetune,ft-39-42,,0.12142,7.4342893436467945e-06
225999,finetune,ft-39-42,,0.12126,7.4393048737074015e-06
226049,finetune,ft-39-42,,0.121141,7.444317207701554e-06
226099,finetune,ft-39-42,,0.121064,7.449326338924489e-06
226149,finetune,ft-39-42,,0.121095,7.454332260675691e-06
226199,finetune,ft-39-42,,0.121132,7.459334966258975e-06
226249,finetune,ft-39-42,,0.121076,7.4643344489824475e-06
226299,finetune,ft-39-42,,0.121073,7.469330702158522e-06
226349,finetune,ft-39-42,,0.121069,7.474323719103936e-06
226399,finetune,ft-39-42,,0.121059,7.4793134931397395e-06
226449,finetune,ft-39-42,,0.121112,7.4843000175913485e-06
226499,finetune,ft-39-42,,0.121067,7.489283285788508e-06
226549,finetune,ft-39-42,,0.121156,7.494263291065326e-06
226599,finetune,ft-39-42,,0.121261,7.499240026760269e-06
226649,finetune,ft-39-42,,0.121257,7.504213486216174e-06
226699,finetune,ft-39-42,,0.121235,7.509183662780274e-06
226749,finetune,ft-39-42,,0.121178,7.514150549804191e-06
226799,finetune,ft-39-42,,0.121164,7.519114140643929e-06
226849,finetune,ft-39-42,,0.121167,7.524074428659932e-06
226899,finetune,ft-39-42,,0.121138,7.52903140721702e-06
226949,finetune,ft-39-42,,0.121182,7.533985069684486e-06
226999,finetune,ft-39-42,,0.12118,7.538935409436022e-06
227049,finetune,ft-39-42,,0.121164,7.5438824198497856e-06
227142,finetune,ft-39-42,,0.119675,7.5530749812035136e-06
227192,finetune,ft-39-42,,0.120182,7.5580124331998235e-06
227242,finetune,ft-39-42,,0.119596,7.562946530339888e-06
227292,finetune,ft-39-42,,0.119306,7.567877266023567e-06
227342,finetune,ft-39-42,,0.118857,7.572804633655246e-06
227392,finetune,ft-39-42,,0.118979,7.577728626643815e-06
227442,finetune,ft-39-42,,0.119215,7.582649238402645e-06
227492,finetune,ft-39-42,,0.119042,7.587566462349664e-06
227542,finetune,ft-39-42,,0.119187,7.5924802919073225e-06
227592,finetune,ft-39-42,,0.119342,7.597390720502611e-06
227642,finetune,ft-39-42,,0.119515,7.6022977415670735e-06
227692,finetune,ft-39-42,,0.119706,7.6072013485367944e-06
227742,finetune,ft-39-42,,0.11965,7.612101534852435e-06
227792,finetune,ft-39-42,,0.119897,7.616998293959263e-06
227842,finetune,ft-39-42,,0.119941,7.621891619307074e-06
227892,finetune,ft-39-42,,0.12002,7.626781504350308e-06
227942,finetune,ft-39-42,,0.120278,7.631667942547969e-06
227992,finetune,ft-39-42,,0.120341,7.636550927363696e-06
228042,finetune,ft-39-42,,0.120383,7.641430452265734e-06
228092,finetune,ft-39-42,,0.120506,7.646306510726964e-06
228142,finetune,ft-39-42,,0.120562,7.651179096224894e-06
228192,finetune,ft-39-42,,0.120515,7.656048202241663e-06
228242,finetune,ft-39-42,,0.120348,7.660913822264112e-06
228292,finetune,ft-39-42,,0.12032,7.665775949783716e-06
228342,finetune,ft-39-42,,0.120576,7.670634578296622e-06
228392,finetune,ft-39-42,,0.120693,7.675489701303673e-06
228442,finetune,ft-39-42,,0.12062,7.680341312310355e-06
228492,finetune,ft-39-42,,0.120595,7.68518940482691e-06
228542,finetune,ft-39-42,,0.120634,7.690033972368248e-06
228592,finetune,ft-39-42,,0.120666,7.694875008454009e-06
228642,finetune,ft-39-42,,0.120689,7.69971250660856e-06
228692,finetune,ft-39-42,,0.1207,7.704546460361e-06
228742,finetune,ft-39-42,,0.120611,7.70937686324516e-06
228792,finetune,ft-39-42,,0.120566,7.714203708799628e-06
228842,finetune,ft-39-42,,0.120681,7.719026990567731e-06
228892,finetune,ft-39-42,,0.12065,7.723846702097612e-06
228942,finetune,ft-39-42,,0.120665,7.72866283694213e-06
228992,finetune,ft-39-42,,0.120651,7.73347538865896e-06
229042,finetune,ft-39-42,,0.120614,7.738284350810567e-06
229092,finetune,ft-39-42,,0.120578,7.743089716964222e-06
229142,finetune,ft-39-42,,0.120502,7.747891480692009e-06
229192,finetune,ft-39-42,,0.120431,7.752689635570809e-06
229242,finetune,ft-39-42,,0.120434,7.757484175182347e-06
229292,finetune,ft-39-42,,0.120376,7.762275093113199e-06
229342,finetune,ft-39-42,,0.120439,7.76706238295475e-06
229392,finetune,ft-39-42,,0.120373,7.771846038303272e-06
229442,finetune,ft-39-42,,0.120378,7.776626052759865e-06
229492,finetune,ft-39-42,,0.120539,7.781402419930531e-06
229542,finetune,ft-39-42,,0.120665,7.78617513342612e-06
229592,finetune,ft-39-42,,0.12069,7.790944186862403e-06
229642,finetune,ft-39-42,,0.120727,7.79570957386003e-06
229735,finetune,ft-39-42,,0.12091,7.804563419870551e-06
229785,finetune,ft-39-42,,0.121172,7.809318285684754e-06
229835,finetune,ft-39-42,,0.120763,7.81406946048209e-06
229885,finetune,ft-39-42,,0.121149,7.818816937907118e-06
229935,finetune,ft-39-42,,0.120296,7.823560711609353e-06
229985,finetune,ft-39-42,,0.120918,7.82830077524326e-06
230035,finetune,ft-39-42,,0.121039,7.833037122468261e-06
230085,finetune,ft-39-42,,0.121868,7.837769746948766e-06
230135,finetune,ft-39-42,,0.121932,7.842498642354145e-06
230185,finetune,ft-39-42,,0.121594,7.847223802358772e-06
230235,finetune,ft-39-42,,0.121798,7.851945220642008e-06
230285,finetune,ft-39-42,,0.121859,7.856662890888224e-06
230335,finetune,ft-39-42,,0.12169,7.8613768067868e-06
230385,finetune,ft-39-42,,0.121785,7.866086962032133e-06
230435,finetune,ft-39-42,,0.121546,7.870793350323683e-06
230485,finetune,ft-39-42,,0.121577,7.875495965365904e-06
230535,finetune,ft-39-42,,0.121636,7.880194800868335e-06
230585,finetune,ft-39-42,,0.121682,7.884889850545538e-06
230635,finetune,ft-39-42,,0.121528,7.889581108117164e-06
230685,finetune,ft-39-42,,0.121458,7.894268567307924e-06
230735,finetune,ft-39-42,,0.121169,7.898952221847611e-06
230785,finetune,ft-39-42,,0.121339,7.903632065471116e-06
230835,finetune,ft-39-42,,0.121257,7.908308091918408e-06
230885,finetune,ft-39-42,,0.121265,7.91298029493459e-06
230935,finetune,ft-39-42,,0.121238,7.917648668269849e-06
230985,finetune,ft-39-42,,0.121268,7.922313205679528e-06
231035,finetune,ft-39-42,,0.121267,7.926973900924073e-06
231085,finetune,ft-39-42,,0.12128,7.931630747769084e-06
231135,finetune,ft-39-42,,0.121309,7.936283739985297e-06
231185,finetune,ft-39-42,,0.121338,7.940932871348622e-06
231235,finetune,ft-39-42,,0.121234,7.945578135640108e-06
231285,finetune,ft-39-42,,0.121101,7.950219526646016e-06
231335,finetune,ft-39-42,,0.121189,7.954857038157755e-06
231385,finetune,ft-39-42,,0.121161,7.959490663971924e-06
231435,finetune,ft-39-42,,0.121181,7.964120397890346e-06
